date,platform,sku_id,product_name,sku_type,core_products,units_sold,gross_sales,avg_gross_per_unit,net_gross_sales,avg_net_gross_per_unit
2025-11-26,TikTok,1731018016373379866,"EZ Bombs TingaBomb Seasoning, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,53,239.88,4.53,135.75,2.56
2025-11-26,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,24,874.75,36.45,549.57,22.9
2025-11-26,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,11,384.89,34.99,269.41,24.49
2025-11-26,TikTok,1729722550385873690,BirriaBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,87,3149.1,36.2,2045,23.51
2025-11-26,TikTok,1731079049062617882,"EZ Bombs TingaBombs Bundle, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,2,69.98,34.99,35,17.5
2025-11-26,TikTok,1729722556335690522,PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,15,559.84,37.32,344.32,22.95
2025-11-26,TikTok,1731079337000407834,TingaBombs and PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,4,139.96,34.99,80.49,20.12
2025-11-27,TikTok,1729738936829514522,"BirriaBomb, PozoleBomb, TingaBomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,18,899.82,49.99,660.59,36.7
2025-11-27,TikTok,1729738653671658266,BrineBomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,68,1339.33,19.7,1039.39,15.29
2025-11-27,TikTok,1729444046947390234,EZ BOMBS BirriaBombs 2 Bombs Per Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,369,7156.42,19.39,5240.52,14.2
2025-11-27,TikTok,1729615891226989338,EZ BOMBS PozoleBombs - 2 Bombs Per Pack Authentic Mexican Pozole Soup Seasoning Spice Bomb Flavor for Home Cooking Pork Chicken & Vegetarian Traditional Flavor for Instant Pot Slow Cooker or Stove Top 2 Bomb Pack - Salt,core,Pozole Bomb 2-Pack,143,2898.55,20.27,2197.48,15.37
2025-11-27,TikTok,1731018016373379866,"EZ Bombs TingaBomb Seasoning, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,17,259.87,15.29,186.75,10.99
2025-11-27,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,17,594.83,34.99,432.35,25.43
2025-11-27,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,8,279.92,34.99,209.92,26.24
2025-11-27,TikTok,1729722550385873690,BirriaBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,88,3219.08,36.58,2274.9,25.85
2025-11-27,TikTok,1731079049062617882,"EZ Bombs TingaBombs Bundle, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,3,34.99,11.66,26.24,8.75
2025-11-27,TikTok,1729722556335690522,PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,7,279.92,39.99,188.93,26.99
2025-11-27,TikTok,1731079337000407834,TingaBombs and PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,1,34.99,34.99,27.99,27.99
2025-11-28,TikTok,1729738936829514522,"BirriaBomb, PozoleBomb, TingaBomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,204,10547.89,51.71,5821.49,28.54
2025-11-28,TikTok,1729738653671658266,BrineBomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,133,2558.72,19.24,1767.43,13.29
2025-11-28,TikTok,1729444046947390234,EZ BOMBS BirriaBombs 2 Bombs Per Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,540,10454.77,19.36,7260.81,13.45
2025-11-28,TikTok,1729615891226989338,EZ BOMBS PozoleBombs - 2 Bombs Per Pack Authentic Mexican Pozole Soup Seasoning Spice Bomb Flavor for Home Cooking Pork Chicken & Vegetarian Traditional Flavor for Instant Pot Slow Cooker or Stove Top 2 Bomb Pack - Salt,core,Pozole Bomb 2-Pack,220,4517.74,20.54,3293.96,14.97
2025-11-28,TikTok,1731018016373379866,"EZ Bombs TingaBomb Seasoning, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,146,259.87,1.78,165.16,1.13
2025-11-28,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,61,2239.36,36.71,1454.47,23.84
2025-11-28,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,19,664.81,34.99,467.09,24.58
2025-11-28,TikTok,1729722550385873690,BirriaBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,237,8537.56,36.02,5458.24,23.03
2025-11-28,TikTok,1731079049062617882,"EZ Bombs TingaBombs Bundle, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,10,279.92,27.99,148.72,14.87
2025-11-28,TikTok,1729722556335690522,PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,37,1294.63,34.99,873,23.59
2025-11-28,TikTok,1731079337000407834,TingaBombs and PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,11,384.89,34.99,272.92,24.81
2025-11-29,TikTok,1729738936829514522,"BirriaBomb, PozoleBomb, TingaBomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,68,3649.27,53.67,2091.54,30.76
2025-11-29,TikTok,1729738653671658266,BrineBomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,91,1859.07,20.43,1214.3,13.34
2025-11-29,TikTok,1729444046947390234,EZ BOMBS BirriaBombs 2 Bombs Per Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,511,10154.92,19.87,6824.6,13.36
2025-11-29,TikTok,1729615891226989338,EZ BOMBS PozoleBombs - 2 Bombs Per Pack Authentic Mexican Pozole Soup Seasoning Spice Bomb Flavor for Home Cooking Pork Chicken & Vegetarian Traditional Flavor for Instant Pot Slow Cooker or Stove Top 2 Bomb Pack - Salt,core,Pozole Bomb 2-Pack,392,7916.04,20.19,5821.73,14.85
2025-11-29,TikTok,1731018016373379866,"EZ Bombs TingaBomb Seasoning, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,95,559.72,5.89,274.02,2.88
2025-11-29,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,85,3009.14,35.4,2107.69,24.8
2025-11-29,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,13,454.87,34.99,293.93,22.61
2025-11-29,TikTok,1729722550385873690,BirriaBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,189,6683.09,35.36,4520.33,23.92
2025-11-29,TikTok,1731079049062617882,"EZ Bombs TingaBombs Bundle, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,3,139.96,46.65,61.24,20.41
2025-11-29,TikTok,1729722556335690522,PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,36,1329.62,36.93,797.84,22.16
2025-11-29,TikTok,1731079337000407834,TingaBombs and PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,7,244.93,34.99,174.95,24.99
2025-11-30,TikTok,1729738936829514522,"BirriaBomb, PozoleBomb, TingaBomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,30,1499.7,49.99,978.07,32.6
2025-11-30,TikTok,1729738653671658266,BrineBomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,33,679.66,20.6,493.73,14.96
2025-11-30,TikTok,1729444046947390234,EZ BOMBS BirriaBombs 2 Bombs Per Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,526,9835.08,18.7,6935.74,13.19
2025-11-30,TikTok,1729615891226989338,EZ BOMBS PozoleBombs - 2 Bombs Per Pack Authentic Mexican Pozole Soup Seasoning Spice Bomb Flavor for Home Cooking Pork Chicken & Vegetarian Traditional Flavor for Instant Pot Slow Cooker or Stove Top 2 Bomb Pack - Salt,core,Pozole Bomb 2-Pack,409,8375.81,20.48,6334.47,15.49
2025-11-30,TikTok,1731018016373379866,"EZ Bombs TingaBomb Seasoning, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,87,379.81,4.37,252.1,2.9
2025-11-30,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,77,2834.19,36.81,2048.37,26.6
2025-11-30,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,10,349.9,34.99,244.92,24.49
2025-11-30,TikTok,1729722550385873690,BirriaBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,192,7102.97,36.99,4782.51,24.91
2025-11-30,TikTok,1731079049062617882,"EZ Bombs TingaBombs Bundle, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,4,139.96,34.99,96.22,24.06
2025-11-30,TikTok,1729722556335690522,PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,22,769.78,34.99,568.9,25.86
2025-11-30,TikTok,1731079337000407834,TingaBombs and PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,2,69.98,34.99,62.98,31.49
2025-12-01,TikTok,1729738936829514522,"BirriaBomb, PozoleBomb, TingaBomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,44,2249.55,51.13,1496.11,34
2025-12-01,TikTok,1729738653671658266,BrineBomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,55,1079.46,19.63,767.57,13.96
2025-12-01,TikTok,1729444046947390234,EZ BOMBS BirriaBombs 2 Bombs Per Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,529,9715.14,18.37,6794.87,12.84
2025-12-01,TikTok,1729615891226989338,EZ BOMBS PozoleBombs - 2 Bombs Per Pack Authentic Mexican Pozole Soup Seasoning Spice Bomb Flavor for Home Cooking Pork Chicken & Vegetarian Traditional Flavor for Instant Pot Slow Cooker or Stove Top 2 Bomb Pack - Salt,core,Pozole Bomb 2-Pack,399,8035.98,20.14,6152.26,15.42
2025-12-01,TikTok,1731018016373379866,"EZ Bombs TingaBomb Seasoning, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,86,419.79,4.88,273.87,3.18
2025-12-01,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,52,1854.47,35.66,1323.34,25.45
2025-12-01,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,7,244.93,34.99,136.48,19.5
2025-12-01,TikTok,1729722550385873690,BirriaBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,176,6578.12,37.38,4289.83,24.37
2025-12-01,TikTok,1731079049062617882,"EZ Bombs TingaBombs Bundle, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,5,174.95,34.99,90.98,18.2
2025-12-01,TikTok,1729722556335690522,PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,21,699.8,33.32,482.85,22.99
2025-12-01,TikTok,1731079337000407834,TingaBombs and PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,5,244.93,48.99,135.08,27.02
2025-12-02,TikTok,1729738936829514522,"BirriaBomb, PozoleBomb, TingaBomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,17,899.82,52.93,656.52,38.62
2025-12-02,TikTok,1729738653671658266,BrineBomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,24,499.75,20.82,369.3,15.39
2025-12-02,TikTok,1729444046947390234,EZ BOMBS BirriaBombs 2 Bombs Per Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,378,7016.49,18.56,5298.47,14.02
2025-12-02,TikTok,1729615891226989338,EZ BOMBS PozoleBombs - 2 Bombs Per Pack Authentic Mexican Pozole Soup Seasoning Spice Bomb Flavor for Home Cooking Pork Chicken & Vegetarian Traditional Flavor for Instant Pot Slow Cooker or Stove Top 2 Bomb Pack - Salt,core,Pozole Bomb 2-Pack,342,6276.86,18.35,4997.9,14.61
2025-12-02,TikTok,1731018016373379866,"EZ Bombs TingaBomb Seasoning, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,8,119.94,14.99,98.55,12.32
2025-12-02,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,49,1819.48,37.13,1361.36,27.78
2025-12-02,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,5,174.95,34.99,139.95,27.99
2025-12-02,TikTok,1729722550385873690,BirriaBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,137,5143.53,37.54,3456.43,25.23
2025-12-02,TikTok,1731079049062617882,"EZ Bombs TingaBombs Bundle, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,1,0,0,0,0
2025-12-02,TikTok,1729722556335690522,PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,19,664.81,34.99,503.82,26.52
2025-12-02,TikTok,1731079337000407834,TingaBombs and PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,3,104.97,34.99,89.22,29.74
2025-12-03,TikTok,1729738936829514522,"BirriaBomb, PozoleBomb, TingaBomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,33,1749.65,53.02,1152.44,34.92
2025-12-03,TikTok,1729738653671658266,BrineBomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,37,659.67,17.83,495.73,13.4
2025-12-03,TikTok,1729444046947390234,EZ BOMBS BirriaBombs 2 Bombs Per Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,415,7336.33,17.68,5693.25,13.72
2025-12-03,TikTok,1729615891226989338,EZ BOMBS PozoleBombs - 2 Bombs Per Pack Authentic Mexican Pozole Soup Seasoning Spice Bomb Flavor for Home Cooking Pork Chicken & Vegetarian Traditional Flavor for Instant Pot Slow Cooker or Stove Top 2 Bomb Pack - Salt,core,Pozole Bomb 2-Pack,327,5417.29,16.57,4345.6,13.29
2025-12-03,TikTok,1731018016373379866,"EZ Bombs TingaBomb Seasoning, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,16,199.9,12.49,163.78,10.24
2025-12-03,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,46,1679.52,36.51,1212.84,26.37
2025-12-03,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,10,349.9,34.99,258.93,25.89
2025-12-03,TikTok,1729722550385873690,BirriaBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,142,5178.52,36.47,3555.49,25.04
2025-12-03,TikTok,1731079049062617882,"EZ Bombs TingaBombs Bundle, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,4,69.98,17.5,48.99,12.25
2025-12-03,TikTok,1729722556335690522,PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,27,944.73,34.99,689.43,25.53
2025-12-03,TikTok,1731079337000407834,TingaBombs and PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,5,209.94,41.99,131.22,26.24
2025-12-04,TikTok,1729738936829514522,"BirriaBomb, PozoleBomb, TingaBomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,27,1399.72,51.84,1054.14,39.04
2025-12-04,TikTok,1729738653671658266,BrineBomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,15,299.85,19.99,231.76,15.45
2025-12-04,TikTok,1729444046947390234,EZ BOMBS BirriaBombs 2 Bombs Per Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,319,6076.96,19.05,4719.95,14.8
2025-12-04,TikTok,1729615891226989338,EZ BOMBS PozoleBombs - 2 Bombs Per Pack Authentic Mexican Pozole Soup Seasoning Spice Bomb Flavor for Home Cooking Pork Chicken & Vegetarian Traditional Flavor for Instant Pot Slow Cooker or Stove Top 2 Bomb Pack - Salt,core,Pozole Bomb 2-Pack,202,3818.09,18.9,3185.1,15.77
2025-12-04,TikTok,1731018016373379866,"EZ Bombs TingaBomb Seasoning, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,9,159.92,17.77,127.34,14.15
2025-12-04,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,36,1259.64,34.99,1014.65,28.18
2025-12-04,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,4,139.96,34.99,111.96,27.99
2025-12-04,TikTok,1729722550385873690,BirriaBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,121,4338.76,35.86,2978.4,24.61
2025-12-04,TikTok,1731079049062617882,"EZ Bombs TingaBombs Bundle, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",virtual_bundle,Tinga Bomb 2-Pack x2,1,0,0,0,0
2025-12-04,TikTok,1729722556335690522,PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack x2,28,979.72,34.99,773.61,27.63
2025-12-04,TikTok,1731079337000407834,TingaBombs and PozoleBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Pozole Bomb 2-Pack + Tinga Bomb 2-Pack,2,69.98,34.99,59.48,29.74
2025-12-05,TikTok,1729738936829514522,"BirriaBomb, PozoleBomb, TingaBomb Variety Pack - Seasoning Spice Flavor for Authentic Mexican Dishes",core,Variety Pack,28,1399.72,49.99,1072.29,38.3
2025-12-05,TikTok,1729738653671658266,BrineBomb by EZ Bombs - The Ultimate Garlic and Rosemary Flavored Spice Bomb,core,Brine Bomb,37,739.63,19.99,595.63,16.1
2025-12-05,TikTok,1729444046947390234,EZ BOMBS BirriaBombs 2 Bombs Per Pack - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,core,Birria Bomb 2-Pack,318,5397.3,16.97,4382.85,13.78
2025-12-05,TikTok,1729615891226989338,EZ BOMBS PozoleBombs - 2 Bombs Per Pack Authentic Mexican Pozole Soup Seasoning Spice Bomb Flavor for Home Cooking Pork Chicken & Vegetarian Traditional Flavor for Instant Pot Slow Cooker or Stove Top 2 Bomb Pack - Salt,core,Pozole Bomb 2-Pack,238,4017.99,16.88,3264.32,13.72
2025-12-05,TikTok,1731018016373379866,"EZ Bombs TingaBomb Seasoning, 2 Bombs Per Pack - Authentic Mexican Seasoning for Smoky Chipotle Tinga Sauce, Tacos, Tostadas, Tortas and More - Bold, Spicy & Tangy Flavor Quick and Flavorful Meals",core,Tinga Bomb 2-Pack,10,139.93,13.99,110.15,11.02
2025-12-05,TikTok,1729722347244655386,Birria and Pozole Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Pozole Bomb 2-Pack,45,1574.55,34.99,1300.84,28.91
2025-12-05,TikTok,1731079309397758746,Birria and Tinga Bombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack + Tinga Bomb 2-Pack,3,104.97,34.99,83.97,27.99
2025-12-05,TikTok,1729722550385873690,BirriaBombs bundle by EZ Bombs - Seasoning Spice Bomb Flavor for Authentic Mexican Dishes - Traditional,virtual_bundle,Birria Bomb 2-Pack x2,160,5878.32,36.74,4102.87,25.64
