platform,date,product_name,seller_sku_resolved,net_units,gross_sales,net_gross_sales
TikTok,2024-11-03,Birria Bomb 2-Pack,1729443667774378778,2950,58022.85,49244.09
TikTok,2024-11-03,Brine Bomb,85006334629,142,2918.54,2495.8
TikTok,2024-11-03,Pozole Bomb 2-Pack,1729597409638126362,588,11724.9,10093.98
TikTok,2024-11-03,Variety Pack,850063346511,235,12097.58,10702.95
TikTok,2024-11-04,Birria Bomb 2-Pack,1729443667774378778,2159,43594.16,36159.39
TikTok,2024-11-04,Brine Bomb,85006334629,160,3078.46,2497.53
TikTok,2024-11-04,Pozole Bomb 2-Pack,1729597409638126362,456,9140.9,7707.83
TikTok,2024-11-04,Variety Pack,850063346511,240,11447.71,10111.5
TikTok,2024-11-05,Birria Bomb 2-Pack,1729443667774378778,1265,23114.72,21691.89
TikTok,2024-11-05,Brine Bomb,85006334629,90,1239.38,1152.46
TikTok,2024-11-05,Pozole Bomb 2-Pack,1729597409638126362,356,6907.07,6614.18
TikTok,2024-11-05,Variety Pack,850063346511,173,7548.49,6474.54
TikTok,2024-11-06,Birria Bomb 2-Pack,1729443667774378778,1141,22557.47,21414.22
TikTok,2024-11-06,Brine Bomb,85006334629,43,779.61,759.62
TikTok,2024-11-06,Pozole Bomb 2-Pack,1729597409638126362,272,5390.18,5050.87
TikTok,2024-11-06,Variety Pack,850063346511,83,3149.37,2944.41
TikTok,2024-11-07,Birria Bomb 2-Pack,1729443667774378778,1642,32343.76,29971.44
TikTok,2024-11-07,Brine Bomb,85006334629,209,1879.06,1740.05
TikTok,2024-11-07,Pozole Bomb 2-Pack,1729597409638126362,404,7279.64,6584.04
TikTok,2024-11-07,Variety Pack,850063346511,285,14297.14,11108.62
TikTok,2024-11-08,Birria Bomb 2-Pack,1729443667774378778,1355,27275.5,25138.08
TikTok,2024-11-08,Brine Bomb,85006334629,64,1139.43,1113.44
TikTok,2024-11-08,Pozole Bomb 2-Pack,1729597409638126362,323,6135.07,5778.2
TikTok,2024-11-08,Variety Pack,850063346511,67,2549.49,2511.99
TikTok,2024-11-09,Birria Bomb 2-Pack,1729443667774378778,1750,35244.26,30379.23
TikTok,2024-11-09,Brine Bomb,85006334629,123,1919.04,1617.45
TikTok,2024-11-09,Pozole Bomb 2-Pack,1729597409638126362,330,6507.36,5528.86
TikTok,2024-11-09,Variety Pack,850063346511,200,10547.89,7861.93
TikTok,2024-11-10,Birria Bomb 2-Pack,1729443667774378778,2293,46276.58,37647.46
TikTok,2024-11-10,Brine Bomb,85006334629,77,1559.22,1309
TikTok,2024-11-10,Pozole Bomb 2-Pack,1729597409638126362,351,7034.62,5576.32
TikTok,2024-11-10,Variety Pack,850063346511,142,7298.54,5990.38
TikTok,2024-11-11,Birria Bomb 2-Pack,1729443667774378778,2480,50671.37,38380.43
TikTok,2024-11-11,Brine Bomb,85006334629,132,2378.81,1836.43
TikTok,2024-11-11,Pozole Bomb 2-Pack,1729597409638126362,338,6781.99,5139.07
TikTok,2024-11-11,Variety Pack,850063346511,807,39642.07,21132.88
TikTok,2024-11-12,Birria Bomb 2-Pack,1729443667774378778,2467,49319.75,36914.13
TikTok,2024-11-12,Brine Bomb,85006334629,218,2318.84,1623.49
TikTok,2024-11-12,Pozole Bomb 2-Pack,1729597409638126362,352,7379.41,5210.66
TikTok,2024-11-12,Variety Pack,850063346511,723,35492.9,18869.97
TikTok,2024-11-13,Birria Bomb 2-Pack,1729443667774378778,3227,63955.37,47449.74
TikTok,2024-11-13,Brine Bomb,85006334629,200,2298.85,1771.71
TikTok,2024-11-13,Pozole Bomb 2-Pack,1729597409638126362,463,8416.36,6100.01
TikTok,2024-11-13,Variety Pack,850063346511,586,30093.98,16543.13
TikTok,2024-11-14,Birria Bomb 2-Pack,1729443667774378778,3435,69017.77,51264.23
TikTok,2024-11-14,Brine Bomb,85006334629,90,1839.08,1328.83
TikTok,2024-11-14,Pozole Bomb 2-Pack,1729597409638126362,465,8871.23,6421.91
TikTok,2024-11-14,Variety Pack,850063346511,359,17296.54,12558.33
TikTok,2024-11-15,Birria Bomb 2-Pack,1729443667774378778,3266,64412.53,48495.38
TikTok,2024-11-15,Brine Bomb,85006334629,92,1759.12,1273.91
TikTok,2024-11-15,Pozole Bomb 2-Pack,1729597409638126362,387,7229.41,5204.12
TikTok,2024-11-15,Variety Pack,850063346511,339,16546.69,11567.73
TikTok,2024-11-16,Birria Bomb 2-Pack,1729443667774378778,2853,57780.09,42542.99
TikTok,2024-11-16,Brine Bomb,85006334629,84,1779.11,1318.83
TikTok,2024-11-16,Pozole Bomb 2-Pack,1729597409638126362,286,5660.03,4377
TikTok,2024-11-16,Variety Pack,850063346511,246,13147.37,9584.54
TikTok,2024-11-17,Birria Bomb 2-Pack,1729443667774378778,3116,63777.36,46924.15
TikTok,2024-11-17,Brine Bomb,85006334629,113,2258.87,1792.29
TikTok,2024-11-17,Pozole Bomb 2-Pack,1729597409638126362,347,6819.66,5203.18
TikTok,2024-11-17,Variety Pack,850063346511,194,10047.99,7610.52
TikTok,2024-11-18,Birria Bomb 2-Pack,1729443667774378778,2823,52739.93,37584.94
TikTok,2024-11-18,Brine Bomb,85006334629,101,1779.11,1305.26
TikTok,2024-11-18,Pozole Bomb 2-Pack,1729597409638126362,317,6297.27,4701.2
TikTok,2024-11-18,Variety Pack,850063346511,173,6448.71,4849.07
TikTok,2024-11-19,Birria Bomb 2-Pack,1729443667774378778,2533,50063.95,35899.76
TikTok,2024-11-19,Brine Bomb,85006334629,109,2098.95,1551.02
TikTok,2024-11-19,Pozole Bomb 2-Pack,1729597409638126362,301,5825.06,4403.23
TikTok,2024-11-19,Variety Pack,850063346511,137,5598.88,4222.25
TikTok,2024-11-20,Birria Bomb 2-Pack,1729443667774378778,4483,89927.07,65892.46
TikTok,2024-11-20,Brine Bomb,85006334629,155,2358.82,1832.47
TikTok,2024-11-20,Pozole Bomb 2-Pack,1729597409638126362,463,10598.42,6968.64
TikTok,2024-11-20,Variety Pack,850063346511,253,11847.63,7993.95
TikTok,2024-11-21,Birria Bomb 2-Pack,1729443667774378778,3067,60029.67,42072.31
TikTok,2024-11-21,Brine Bomb,85006334629,282,2358.82,1742
TikTok,2024-11-21,Pozole Bomb 2-Pack,1729597409638126362,408,9351.74,5821.29
TikTok,2024-11-21,Variety Pack,850063346511,395,19196.16,11743.5
TikTok,2024-11-22,Birria Bomb 2-Pack,1729443667774378778,2408,47880.05,34236
TikTok,2024-11-22,Brine Bomb,85006334629,221,2098.95,1615
TikTok,2024-11-22,Pozole Bomb 2-Pack,1729597409638126362,334,7571.82,4896.45
TikTok,2024-11-22,Variety Pack,850063346511,339,17146.57,10796.66
TikTok,2024-11-23,Birria Bomb 2-Pack,1729443667774378778,2454,48677.54,34727.1
TikTok,2024-11-23,Brine Bomb,85006334629,230,2418.79,1836.06
TikTok,2024-11-23,Pozole Bomb 2-Pack,1729597409638126362,310,7209.44,4620.32
TikTok,2024-11-23,Variety Pack,850063346511,388,17746.45,11589.25
TikTok,2024-11-24,Birria Bomb 2-Pack,1729443667774378778,2107,42352.71,30527.05
TikTok,2024-11-24,Brine Bomb,85006334629,81,1699.15,1290.39
TikTok,2024-11-24,Pozole Bomb 2-Pack,1729597409638126362,281,6677.04,4282.59
TikTok,2024-11-24,Variety Pack,850063346511,208,10647.87,7961.27
TikTok,2024-11-25,Birria Bomb 2-Pack,1729443667774378778,1734,32544.92,23396.89
TikTok,2024-11-25,Brine Bomb,85006334629,81,1579.21,1156.07
TikTok,2024-11-25,Pozole Bomb 2-Pack,1729597409638126362,268,6154.52,3988.64
TikTok,2024-11-25,Variety Pack,850063346511,242,7198.56,5199.64
TikTok,2024-11-26,Birria Bomb 2-Pack,1729443667774378778,1841,34579.3,24800.73
TikTok,2024-11-26,Brine Bomb,85006334629,59,679.66,441.83
TikTok,2024-11-26,Pozole Bomb 2-Pack,1729597409638126362,271,5899.35,3730.23
TikTok,2024-11-26,Variety Pack,850063346511,200,9698.06,6325.78
TikTok,2024-11-27,Birria Bomb 2-Pack,1729443667774378778,1412,27322.39,21356.83
TikTok,2024-11-27,Brine Bomb,85006334629,25,499.75,360.57
TikTok,2024-11-27,Pozole Bomb 2-Pack,1729597409638126362,219,4939.61,3394.57
TikTok,2024-11-27,Variety Pack,850063346511,181,7548.49,5534.19
TikTok,2024-11-28,Birria Bomb 2-Pack,1729443667774378778,2170,43817.36,30961.19
TikTok,2024-11-28,Brine Bomb,85006334629,27,579.71,395.28
TikTok,2024-11-28,Pozole Bomb 2-Pack,1729597409638126362,308,6861.83,4202.81
TikTok,2024-11-28,Variety Pack,850063346511,209,10997.8,7661.42
TikTok,2024-11-29,Birria Bomb 2-Pack,1729443667774378778,6074,117267.13,75657.17
TikTok,2024-11-29,Brine Bomb,85006334629,189,1139.43,596.28
TikTok,2024-11-29,Pozole Bomb 2-Pack,1729597409638126362,939,20054.66,11286.44
TikTok,2024-11-29,Variety Pack,850063346511,567,29594.08,17766.16
TikTok,2024-11-30,Birria Bomb 2-Pack,1729443667774378778,3498,68578.86,44611.69
TikTok,2024-11-30,Brine Bomb,85006334629,25,519.74,331.6
TikTok,2024-11-30,Pozole Bomb 2-Pack,1729597409638126362,556,12400.94,6829.19
TikTok,2024-11-30,Variety Pack,850063346511,326,17396.52,10678.54
TikTok,2024-12-01,Birria Bomb 2-Pack,1729443667774378778,3628,72102.84,46584.73
TikTok,2024-12-01,Brine Bomb,85006334629,25,539.73,335.05
TikTok,2024-12-01,Pozole Bomb 2-Pack,1729597409638126362,486,11021.17,6113.5
TikTok,2024-12-01,Variety Pack,850063346511,361,18996.2,11835.28
TikTok,2024-12-02,Birria Bomb 2-Pack,1729443667774378778,6432,118216.63,75189.99
TikTok,2024-12-02,Brine Bomb,85006334629,217,759.62,453.94
TikTok,2024-12-02,Pozole Bomb 2-Pack,1729597409638126362,866,18327.12,10236.88
TikTok,2024-12-02,Variety Pack,850063346511,742,34543.09,20832.04
TikTok,2024-12-03,Birria Bomb 2-Pack,1729443667774378778,2255,41241.62,29538.76
TikTok,2024-12-03,Brine Bomb,85006334629,89,239.88,152.71
TikTok,2024-12-03,Pozole Bomb 2-Pack,1729597409638126362,298,6419.13,3999.13
TikTok,2024-12-03,Variety Pack,850063346511,249,11247.75,7221.61
TikTok,2024-12-04,Birria Bomb 2-Pack,1729443667774378778,916,18433.82,13565.27
TikTok,2024-12-04,Brine Bomb,85006334629,159,239.88,184.36
TikTok,2024-12-04,Pozole Bomb 2-Pack,1729597409638126362,249,5872.17,3564.24
TikTok,2024-12-04,Variety Pack,850063346511,261,12247.55,7960.29
TikTok,2024-12-05,Birria Bomb 2-Pack,1729443667774378778,2642,51862.99,38094.46
TikTok,2024-12-05,Brine Bomb,85006334629,18,279.86,196
TikTok,2024-12-05,Pozole Bomb 2-Pack,1729597409638126362,295,6356.81,4260.44
TikTok,2024-12-05,Variety Pack,850063346511,151,8098.38,5987.98
TikTok,2024-12-06,Birria Bomb 2-Pack,1729443667774378778,2690,50019.01,37009.29
TikTok,2024-12-06,Brine Bomb,85006334629,16,259.87,201.54
TikTok,2024-12-06,Pozole Bomb 2-Pack,1729597409638126362,326,7341.85,4834.26
TikTok,2024-12-06,Variety Pack,850063346511,131,6898.62,5457.89
TikTok,2024-12-07,Birria Bomb 2-Pack,1729443667774378778,2196,42845.78,31339
TikTok,2024-12-07,Brine Bomb,85006334629,84,259.87,199.07
TikTok,2024-12-07,Pozole Bomb 2-Pack,1729597409638126362,340,7599.2,5041.72
TikTok,2024-12-07,Variety Pack,850063346511,232,11947.61,8668.36
TikTok,2024-12-08,Birria Bomb 2-Pack,1729443667774378778,2239,44582.21,32869.47
TikTok,2024-12-08,Brine Bomb,85006334629,9,199.9,138.31
TikTok,2024-12-08,Pozole Bomb 2-Pack,1729597409638126362,355,7811.68,5213.7
TikTok,2024-12-08,Variety Pack,850063346511,159,8898.22,6140.69
TikTok,2024-12-09,Birria Bomb 2-Pack,1729443667774378778,1885,37932.69,27620.57
TikTok,2024-12-09,Brine Bomb,85006334629,8,99.95,79.95
TikTok,2024-12-09,Pozole Bomb 2-Pack,1729597409638126362,282,6254.42,4031.27
TikTok,2024-12-09,Variety Pack,850063346511,169,8598.28,6264.15
TikTok,2024-12-10,Birria Bomb 2-Pack,1729443667774378778,2294,45717.52,32645.7
TikTok,2024-12-10,Brine Bomb,85006334629,139,399.8,246.92
TikTok,2024-12-10,Pozole Bomb 2-Pack,1729597409638126362,361,7696.47,4981.52
TikTok,2024-12-10,Variety Pack,850063346511,503,25794.84,16795.72
TikTok,2024-12-11,Birria Bomb 2-Pack,1729443667774378778,2289,45649.31,33451.87
TikTok,2024-12-11,Brine Bomb,85006334629,11,159.92,107.93
TikTok,2024-12-11,Pozole Bomb 2-Pack,1729597409638126362,269,5869.43,3900.01
TikTok,2024-12-11,Variety Pack,850063346511,188,9748.05,6984.35
TikTok,2024-12-12,Birria Bomb 2-Pack,1729443667774378778,2052,40801.39,31017.12
TikTok,2024-12-12,Brine Bomb,85006334629,5,59.97,53.97
TikTok,2024-12-12,Pozole Bomb 2-Pack,1729597409638126362,303,6859.39,4848.91
TikTok,2024-12-12,Variety Pack,850063346511,147,6848.63,5801.03
TikTok,2024-12-13,Birria Bomb 2-Pack,1729443667774378778,2131,42518.19,31484.99
TikTok,2024-12-13,Brine Bomb,85006334629,4,99.95,71.96
TikTok,2024-12-13,Pozole Bomb 2-Pack,1729597409638126362,252,5656.96,4017.32
TikTok,2024-12-13,Variety Pack,850063346511,131,6848.63,5436.77
TikTok,2024-12-14,Birria Bomb 2-Pack,1729443667774378778,2259,45346.79,33314.55
TikTok,2024-12-14,Brine Bomb,85006334629,13,279.86,231.88
TikTok,2024-12-14,Pozole Bomb 2-Pack,1729597409638126362,299,6726.89,4795.71
TikTok,2024-12-14,Variety Pack,850063346511,100,5248.95,4425.52
TikTok,2024-12-15,Birria Bomb 2-Pack,1729443667774378778,2595,52063.85,38246.34
TikTok,2024-12-15,Brine Bomb,85006334629,10,219.89,171.89
TikTok,2024-12-15,Pozole Bomb 2-Pack,1729597409638126362,374,8491.7,5950.65
TikTok,2024-12-15,Variety Pack,850063346511,106,5498.9,4700.46
TikTok,2024-12-16,Birria Bomb 2-Pack,1729443667774378778,2007,39996.86,29760.85
TikTok,2024-12-16,Brine Bomb,85006334629,17,219.89,197.89
TikTok,2024-12-16,Pozole Bomb 2-Pack,1729597409638126362,318,6744.23,4941.16
TikTok,2024-12-16,Variety Pack,850063346511,101,4999,4254.74
TikTok,2024-12-17,Birria Bomb 2-Pack,1729443667774378778,2038,41126.61,30117.63
TikTok,2024-12-17,Brine Bomb,85006334629,14,259.87,228.52
TikTok,2024-12-17,Pozole Bomb 2-Pack,1729597409638126362,292,6519.38,4684.75
TikTok,2024-12-17,Variety Pack,850063346511,96,4299.14,3750.76
TikTok,2024-12-18,Birria Bomb 2-Pack,1729443667774378778,1562,31295.92,23847.99
TikTok,2024-12-18,Brine Bomb,85006334629,12,139.93,95.2
TikTok,2024-12-18,Pozole Bomb 2-Pack,1729597409638126362,316,7099.3,4529.07
TikTok,2024-12-18,Variety Pack,850063346511,119,4699.06,3535.66
TikTok,2024-12-19,Birria Bomb 2-Pack,1729443667774378778,1794,35893.41,27834.89
TikTok,2024-12-19,Brine Bomb,85006334629,6,119.94,77.6
TikTok,2024-12-19,Pozole Bomb 2-Pack,1729597409638126362,251,5744.58,3806.28
TikTok,2024-12-19,Variety Pack,850063346511,50,2599.48,2212.02
TikTok,2024-12-20,Birria Bomb 2-Pack,1729443667774378778,1629,32442.75,24759.01
TikTok,2024-12-20,Brine Bomb,85006334629,10,179.91,118.5
TikTok,2024-12-20,Pozole Bomb 2-Pack,1729597409638126362,248,5667,3657.76
TikTok,2024-12-20,Variety Pack,850063346511,99,4849.03,3573.31
TikTok,2024-12-21,Birria Bomb 2-Pack,1729443667774378778,1565,31293.04,24323.81
TikTok,2024-12-21,Brine Bomb,85006334629,7,139.93,110.8
TikTok,2024-12-21,Pozole Bomb 2-Pack,1729597409638126362,265,6257.11,4122.68
TikTok,2024-12-21,Variety Pack,850063346511,37,2149.57,1692.13
TikTok,2024-12-22,Birria Bomb 2-Pack,1729443667774378778,1372,27442.15,21520.93
TikTok,2024-12-22,Brine Bomb,85006334629,5,99.95,76.4
TikTok,2024-12-22,Pozole Bomb 2-Pack,1729597409638126362,187,4364.71,2889.31
TikTok,2024-12-22,Variety Pack,850063346511,41,2199.56,2012.09
TikTok,2024-12-23,Birria Bomb 2-Pack,1729443667774378778,940,18821.32,14673.06
TikTok,2024-12-23,Brine Bomb,85006334629,25,119.94,96
TikTok,2024-12-23,Pozole Bomb 2-Pack,1729597409638126362,147,3254.72,2137.76
TikTok,2024-12-23,Variety Pack,850063346511,60,3299.34,2432.14
TikTok,2024-12-24,Birria Bomb 2-Pack,1729443667774378778,912,18411.36,14354.35
TikTok,2024-12-24,Brine Bomb,85006334629,5,99.95,77.64
TikTok,2024-12-24,Pozole Bomb 2-Pack,1729597409638126362,142,3254.72,2147
TikTok,2024-12-24,Variety Pack,850063346511,29,1549.69,1449.71
TikTok,2024-12-25,Birria Bomb 2-Pack,1729443667774378778,1110,22357.21,17237.77
TikTok,2024-12-25,Brine Bomb,85006334629,2,59.97,31.99
TikTok,2024-12-25,Pozole Bomb 2-Pack,1729597409638126362,173,3932.11,2625.38
TikTok,2024-12-25,Variety Pack,850063346511,45,2349.53,1964.64
TikTok,2024-12-26,Birria Bomb 2-Pack,1729443667774378778,1574,31215.72,24044.74
TikTok,2024-12-26,Brine Bomb,85006334629,30,459.77,249.3
TikTok,2024-12-26,Pozole Bomb 2-Pack,1729597409638126362,223,4959.54,3229.9
TikTok,2024-12-26,Variety Pack,850063346511,91,4699.06,3341.39
TikTok,2024-12-27,Birria Bomb 2-Pack,1729443667774378778,1805,36158.27,27656.45
TikTok,2024-12-27,Brine Bomb,85006334629,11,159.92,103.4
TikTok,2024-12-27,Pozole Bomb 2-Pack,1729597409638126362,202,4484.59,2991.1
TikTok,2024-12-27,Variety Pack,850063346511,150,7748.45,5178.45
TikTok,2024-12-28,Birria Bomb 2-Pack,1729443667774378778,1708,34298.9,26379.97
TikTok,2024-12-28,Brine Bomb,85006334629,3,39.98,29.42
TikTok,2024-12-28,Pozole Bomb 2-Pack,1729597409638126362,174,4034.69,2612.36
TikTok,2024-12-28,Variety Pack,850063346511,146,5348.93,3971.54
TikTok,2024-12-29,Birria Bomb 2-Pack,1729443667774378778,1667,33482.08,25547.6
TikTok,2024-12-29,Brine Bomb,85006334629,6,119.94,91.44
TikTok,2024-12-29,Pozole Bomb 2-Pack,1729597409638126362,183,4067.05,2683.56
TikTok,2024-12-29,Variety Pack,850063346511,93,4949.01,3650.39
TikTok,2024-12-30,Birria Bomb 2-Pack,1729443667774378778,1227,24671.15,18782.24
TikTok,2024-12-30,Brine Bomb,85006334629,16,179.91,150.92
TikTok,2024-12-30,Pozole Bomb 2-Pack,1729597409638126362,119,2477.19,1702.74
TikTok,2024-12-30,Variety Pack,850063346511,91,5098.98,3273.46
TikTok,2024-12-31,Birria Bomb 2-Pack,1729443667774378778,1303,25958.23,19549.5
TikTok,2024-12-31,Brine Bomb,85006334629,6,139.93,74.99
TikTok,2024-12-31,Pozole Bomb 2-Pack,1729597409638126362,141,2984.69,1997.57
TikTok,2024-12-31,Variety Pack,850063346511,131,5698.86,4030.89
TikTok,2025-01-01,Birria Bomb 2-Pack,1729443667774378778,901,17857.11,17219
TikTok,2025-01-01,Brine Bomb,85006334629,2,19.99,19.99
TikTok,2025-01-01,Pozole Bomb 2-Pack,1729597409638126362,89,1909.79,1631.21
TikTok,2025-01-01,Variety Pack,850063346511,93,1999.6,1734.65
TikTok,2025-01-02,Birria Bomb 2-Pack,1729443667774378778,920,18569.09,16356.42
TikTok,2025-01-02,Brine Bomb,85006334629,1,19.99,19.99
TikTok,2025-01-02,Pozole Bomb 2-Pack,1729597409638126362,100,2147.27,1733.09
TikTok,2025-01-02,Variety Pack,850063346511,211,2499.5,2076.24
TikTok,2025-01-03,Birria Bomb 2-Pack,1729443667774378778,1409,27070.01,22757.53
TikTok,2025-01-03,Brine Bomb,85006334629,6,99.95,65.48
TikTok,2025-01-03,Pozole Bomb 2-Pack,1729597409638126362,133,3077.19,2163.63
TikTok,2025-01-03,Variety Pack,850063346511,58,2399.52,2031.98
TikTok,2025-01-04,Birria Bomb 2-Pack,1729443667774378778,1201,23958.96,20017.64
TikTok,2025-01-04,Brine Bomb,85006334629,3,79.96,47.01
TikTok,2025-01-04,Pozole Bomb 2-Pack,1729597409638126362,131,2854.62,2109.66
TikTok,2025-01-04,Variety Pack,850063346511,61,3149.37,2639.39
TikTok,2025-01-05,Birria Bomb 2-Pack,1729443667774378778,1301,26232.83,21498.28
TikTok,2025-01-05,Brine Bomb,85006334629,4,79.96,70.36
TikTok,2025-01-05,Pozole Bomb 2-Pack,1729597409638126362,103,2224.7,1642.95
TikTok,2025-01-05,Variety Pack,850063346511,65,3499.3,2785.23
TikTok,2025-01-06,Birria Bomb 2-Pack,1729443667774378778,1188,23806.59,19604.55
TikTok,2025-01-06,Brine Bomb,85006334629,16,299.85,249.08
TikTok,2025-01-06,Pozole Bomb 2-Pack,1729597409638126362,127,2897.22,2020.27
TikTok,2025-01-06,Variety Pack,850063346511,107,4849.03,3602.85
TikTok,2025-01-07,Birria Bomb 2-Pack,1729443667774378778,723,14203.72,13684.96
TikTok,2025-01-07,Brine Bomb,85006334629,13,279.86,239.88
TikTok,2025-01-07,Pozole Bomb 2-Pack,1729597409638126362,75,1504.77,1315.76
TikTok,2025-01-07,Variety Pack,850063346511,33,1549.69,1392.22
TikTok,2025-01-08,Birria Bomb 2-Pack,1729443667774378778,754,14488.66,14057.64
TikTok,2025-01-08,Brine Bomb,85006334629,19,319.84,303.86
TikTok,2025-01-08,Pozole Bomb 2-Pack,1729597409638126362,116,2589.71,1854.01
TikTok,2025-01-08,Variety Pack,850063346511,70,3299.34,2834.58
TikTok,2025-01-09,Birria Bomb 2-Pack,1729443667774378778,785,15453.26,14918
TikTok,2025-01-09,Brine Bomb,85006334629,10,199.9,195.9
TikTok,2025-01-09,Pozole Bomb 2-Pack,1729597409638126362,84,1854.77,1569.38
TikTok,2025-01-09,Variety Pack,850063346511,54,2699.46,2561.98
TikTok,2025-01-10,Birria Bomb 2-Pack,1729443667774378778,1174,23374.74,19580.43
TikTok,2025-01-10,Brine Bomb,85006334629,9,139.93,129.53
TikTok,2025-01-10,Pozole Bomb 2-Pack,1729597409638126362,136,2809.59,2195.58
TikTok,2025-01-10,Variety Pack,850063346511,107,5448.91,4542.56
TikTok,2025-01-11,Birria Bomb 2-Pack,1729443667774378778,2044,40811.43,30118.55
TikTok,2025-01-11,Brine Bomb,85006334629,10,199.9,158.3
TikTok,2025-01-11,Pozole Bomb 2-Pack,1729597409638126362,200,4229.47,2981.35
TikTok,2025-01-11,Variety Pack,850063346511,214,11297.74,8540.22
TikTok,2025-01-12,Birria Bomb 2-Pack,1729443667774378778,2144,43229.83,31723.38
TikTok,2025-01-12,Brine Bomb,85006334629,8,179.91,127.92
TikTok,2025-01-12,Pozole Bomb 2-Pack,1729597409638126362,170,3749.6,2560.82
TikTok,2025-01-12,Variety Pack,850063346511,215,10897.82,8583.97
TikTok,2025-01-13,Birria Bomb 2-Pack,1729443667774378778,1858,37465.29,27498.79
TikTok,2025-01-13,Brine Bomb,85006334629,8,159.92,73.98
TikTok,2025-01-13,Pozole Bomb 2-Pack,1729597409638126362,143,3067.2,2058.11
TikTok,2025-01-13,Variety Pack,850063346511,194,9748.05,7365.5
TikTok,2025-01-14,Birria Bomb 2-Pack,1729443667774378778,1065,21267.89,17551.16
TikTok,2025-01-14,Brine Bomb,85006334629,18,379.81,252
TikTok,2025-01-14,Pozole Bomb 2-Pack,1729597409638126362,147,3427.29,2184.63
TikTok,2025-01-14,Variety Pack,850063346511,100,5248.95,4207.5
TikTok,2025-01-15,Birria Bomb 2-Pack,1729443667774378778,1464,28944.62,24551.66
TikTok,2025-01-15,Brine Bomb,85006334629,49,599.7,439.96
TikTok,2025-01-15,Pozole Bomb 2-Pack,1729597409638126362,214,4827.09,3356.48
TikTok,2025-01-15,Variety Pack,850063346511,129,6748.65,5524.45
TikTok,2025-01-16,Birria Bomb 2-Pack,1729443667774378778,1199,23784.88,21509.13
TikTok,2025-01-16,Brine Bomb,85006334629,17,339.83,312.85
TikTok,2025-01-16,Pozole Bomb 2-Pack,1729597409638126362,100,2089.66,1880.99
